DevID	 CerebusTime	 Roll	 Pitch	 Yaw
2	 4868.467967	 0.397950	 -0.271623	 -0.324452
1	 4868.477967	 0.076167	 -0.195461	 -0.204455
2	 4868.477967	 -0.000000	 -0.000000	 -0.000000
1	 4868.477967	 0.000000	 0.000000	 0.000000
2	 4868.487967	 0.053409	 -0.033348	 -0.041372
1	 4868.487967	 0.012483	 -0.028538	 -0.021424
2	 4868.497967	 0.098908	 -0.063118	 -0.078335
1	 4868.497967	 0.023220	 -0.050085	 -0.040813
2	 4868.507967	 0.135827	 -0.090584	 -0.112168
1	 4868.507967	 0.028576	 -0.073536	 -0.059572
2	 4868.517967	 0.165139	 -0.113196	 -0.141155
1	 4868.517967	 0.030729	 -0.090615	 -0.087081
2	 4868.517967	 0.193936	 -0.134487	 -0.166046
1	 4868.527967	 0.031708	 -0.108568	 -0.116062
2	 4868.527967	 0.230371	 -0.151037	 -0.188822
1	 4868.528000	 0.040529	 -0.121808	 -0.139938
2	 4868.537967	 0.272958	 -0.165643	 -0.212607
1	 4868.537967	 0.057188	 -0.138011	 -0.161957
2	 4868.547967	 0.319081	 -0.175319	 -0.232256
1	 4868.547967	 0.084082	 -0.150407	 -0.179635
2	 4868.557967	 0.364502	 -0.184593	 -0.252875
1	 4868.557967	 0.119561	 -0.167742	 -0.203420
2	 4868.567967	 -0.000000	 0.000000	 -0.000000
1	 4868.567967	 0.000000	 0.000000	 0.000000
2	 4868.567967	 0.028901	 -0.005023	 -0.013709
1	 4868.577967	 0.031669	 -0.015447	 -0.017045
2	 4868.577967	 0.049416	 -0.008770	 -0.025467
1	 4868.581600	 0.055437	 -0.015213	 -0.030491
2	 4868.587967	 0.061863	 -0.007254	 -0.034340
1	 4868.587967	 0.074418	 -0.011359	 -0.038249
2	 4868.597967	 0.065521	 0.001749	 -0.039806
1	 4868.597967	 0.088999	 0.001155	 -0.043485
2	 4868.607967	 0.062512	 0.014287	 -0.043197
1	 4868.607967	 0.092402	 0.008801	 -0.047522
2	 4868.617967	 0.056320	 0.031813	 -0.038926
1	 4868.617967	 0.090932	 0.016671	 -0.055705
2	 4868.617967	 0.051730	 0.048654	 -0.034567
1	 4868.627967	 0.081052	 0.024640	 -0.072564
2	 4868.627967	 0.054836	 0.066415	 -0.020865
1	 4868.637967	 0.068971	 0.033715	 -0.089211
2	 4868.637967	 0.066449	 0.084114	 -0.009272
1	 4868.637967	 0.055366	 0.037732	 -0.110938
2	 4868.647967	 0.000000	 -0.000000	 -0.000000
1	 4868.647967	 0.000000	 -0.000000	 -0.000000
2	 4868.657967	 0.038691	 0.012451	 0.016127
1	 4868.657967	 0.001216	 0.003245	 -0.012109
2	 4868.667967	 0.093105	 0.022950	 0.036218
1	 4868.667967	 0.015091	 0.006736	 -0.024186
2	 4868.667967	 0.145107	 0.030921	 0.056092
1	 4868.677967	 0.041579	 0.001775	 -0.041597
2	 4868.677967	 0.189284	 0.038321	 0.078793
1	 4868.677967	 0.088994	 -0.003248	 -0.047696
2	 4868.687967	 0.223983	 0.039478	 0.096390
1	 4868.687967	 0.154416	 -0.015834	 -0.053150
2	 4868.697967	 0.257015	 0.041735	 0.119979
1	 4868.697967	 0.231463	 -0.022181	 -0.048851
2	 4868.707967	 0.290644	 0.037572	 0.139215
1	 4868.707967	 0.312136	 -0.027613	 -0.034207
2	 4868.717967	 0.327793	 0.036967	 0.163101
1	 4868.717967	 0.390546	 -0.027244	 -0.021837
2	 4868.717967	 0.368175	 0.034433	 0.182027
1	 4868.727967	 0.467898	 -0.033427	 -0.006641
2	 4868.727967	 -0.000000	 -0.000000	 0.000000
1	 4868.727967	 -0.000000	 -0.000000	 0.000000
2	 4868.737967	 0.032950	 0.000708	 0.016691
1	 4868.737967	 0.073407	 -0.010947	 0.015557
2	 4868.747967	 0.060201	 0.004226	 0.032936
1	 4868.747967	 0.147026	 -0.022941	 0.026051
2	 4868.757967	 0.078837	 0.007679	 0.049930
1	 4868.757967	 0.211398	 -0.037059	 0.035536
2	 4868.767967	 0.091067	 0.014459	 0.065233
1	 4868.767967	 0.267685	 -0.043505	 0.048426
2	 4868.767967	 0.095868	 0.017908	 0.083251
1	 4868.777967	 0.304472	 -0.053850	 0.062402
2	 4868.777967	 0.094786	 0.018975	 0.100563
1	 4868.787967	 0.329846	 -0.058044	 0.073772
2	 4868.787967	 0.090429	 0.018079	 0.119014
1	 4868.787967	 0.344413	 -0.063529	 0.081443
2	 4868.797967	 0.090266	 0.018355	 0.140443
1	 4868.797967	 0.353898	 -0.062761	 0.089053
2	 4868.807967	 0.096399	 0.017583	 0.161479
1	 4868.807967	 0.359831	 -0.066674	 0.093394
2	 4868.817967	 -0.000000	 0.000000	 -0.000000
1	 4868.817967	 0.000000	 0.000000	 0.000000
2	 4868.817967	 0.036943	 0.001486	 0.022137
1	 4868.827967	 0.007609	 -0.000548	 -0.000757
2	 4868.827967	 0.088452	 0.006737	 0.043447
1	 4868.827967	 0.021661	 0.005837	 -0.001959
2	 4868.837967	 0.153909	 0.009429	 0.062552
1	 4868.837967	 0.046904	 0.012734	 0.001195
2	 4868.847967	 0.225830	 0.015701	 0.079568
1	 4868.847967	 0.078433	 0.023412	 0.005470
2	 4868.857967	 0.293521	 0.021955	 0.099502
1	 4868.857967	 0.113925	 0.028477	 0.005660
2	 4868.867967	 0.356199	 0.031617	 0.124005
1	 4868.867967	 0.146865	 0.035389	 0.004045
2	 4868.867967	 0.419313	 0.041643	 0.152220
1	 4868.877967	 0.166777	 0.036315	 -0.010788
2	 4868.877967	 0.482487	 0.050231	 0.182804
1	 4868.877967	 0.177794	 0.039929	 -0.027944
2	 4868.887967	 0.544109	 0.055400	 0.214804
1	 4868.887967	 0.181547	 0.038919	 -0.048446
2	 4868.897967	 -0.000000	 0.000000	 -0.000000
1	 4868.897967	 0.000000	 0.000000	 0.000000
2	 4868.907967	 0.069470	 0.008342	 0.027477
1	 4868.907967	 0.014172	 -0.002419	 -0.023156
2	 4868.917967	 0.139829	 0.020166	 0.057062
1	 4868.917967	 0.046419	 -0.006443	 -0.040929
2	 4868.927967	 0.201102	 0.030508	 0.081948
1	 4868.927967	 0.094243	 -0.018690	 -0.055337
2	 4868.927967	 0.251828	 0.042357	 0.108023
1	 4868.927967	 0.153116	 -0.024291	 -0.070573
2	 4868.937967	 0.295386	 0.051906	 0.127346
1	 4868.937967	 0.212554	 -0.029129	 -0.084184
