DevID	 CerebusTime	 Roll	 Pitch	 Yaw
2	 11.688967	 0.044026	 0.134023	 0.056908
1	 11.688967	 -0.026140	 0.168217	 0.119378
2	 11.698967	 0.044910	 0.144451	 0.069807
1	 11.698967	 -0.051154	 0.194955	 0.145615
2	 11.708967	 0.041526	 0.151081	 0.086956
1	 11.708967	 -0.078487	 0.222893	 0.200300
2	 11.708967	 -0.000000	 0.000000	 -0.000000
1	 11.718967	 -0.000000	 -0.000000	 -0.000000
2	 11.718967	 -0.025639	 0.010207	 0.027629
1	 11.718967	 -0.025502	 0.018743	 0.017126
2	 11.728967	 -0.054496	 0.023947	 0.059406
1	 11.728967	 -0.049365	 0.037355	 0.028685
2	 11.738967	 -0.074992	 0.040076	 0.091172
1	 11.738967	 -0.065856	 0.054541	 0.034156
2	 11.748967	 -0.081775	 0.065434	 0.122508
1	 11.748967	 -0.075043	 0.070384	 0.043279
2	 11.758967	 -0.060843	 0.087882	 0.145958
1	 11.758967	 -0.072250	 0.084349	 0.052647
2	 11.758967	 -0.016431	 0.114208	 0.170290
1	 11.766967	 -0.060872	 0.099180	 0.058462
2	 11.768967	 0.051976	 0.136673	 0.188105
1	 11.768967	 -0.037205	 0.117014	 0.064220
2	 11.778967	 0.131574	 0.161660	 0.213341
1	 11.778967	 -0.004844	 0.131774	 0.062867
2	 11.788967	 0.217324	 0.177873	 0.237833
1	 11.788967	 0.035599	 0.146340	 0.041289
2	 11.798967	 -0.000000	 0.000000	 -0.000000
1	 11.798967	 0.000000	 -0.000000	 -0.000000
2	 11.808967	 0.076637	 0.006669	 0.038674
1	 11.808967	 0.067636	 0.004656	 -0.001586
2	 11.808967	 0.136757	 0.015176	 0.083607
1	 11.814200	 0.151727	 -0.008109	 -0.022656
2	 11.818967	 0.174961	 0.016953	 0.132566
1	 11.818967	 0.245254	 -0.044492	 -0.049035
2	 11.828967	 0.189169	 0.021645	 0.187080
1	 11.828967	 0.339936	 -0.090599	 -0.092659
2	 11.838967	 0.194001	 0.023710	 0.236124
1	 11.838967	 0.419907	 -0.138118	 -0.129694
2	 11.848967	 0.200334	 0.028967	 0.273418
1	 11.848967	 0.501478	 -0.171400	 -0.173421
2	 11.848967	 0.218411	 0.033849	 0.293627
1	 11.858967	 0.587515	 -0.193584	 -0.191301
2	 11.858967	 0.247475	 0.045303	 0.290638
1	 11.868967	 0.689659	 -0.199246	 -0.207092
2	 11.868967	 0.282999	 0.057097	 0.265078
1	 11.868967	 0.802508	 -0.200826	 -0.205005
2	 11.878967	 0.000000	 -0.000000	 -0.000000
1	 11.878967	 -0.000000	 0.000000	 -0.000000
2	 11.888967	 0.008606	 0.027445	 -0.054295
1	 11.888967	 0.090730	 0.021027	 0.008169
2	 11.898967	 -0.007347	 0.069742	 -0.101981
1	 11.898967	 0.153645	 0.062012	 -0.030077
2	 11.908967	 -0.033774	 0.108379	 -0.153296
1	 11.908967	 0.181754	 0.107441	 -0.078757
2	 11.908967	 -0.068916	 0.153575	 -0.210180
1	 11.918967	 0.179914	 0.164941	 -0.153640
2	 11.918967	 -0.086228	 0.191710	 -0.275595
1	 11.918967	 0.152278	 0.210332	 -0.241265
2	 11.928967	 -0.078651	 0.225818	 -0.355287
