DevID	 CerebusTime	 Roll	 Pitch	 Yaw
1	 3.369933	 -0.072898	 -0.034158	 2.874291
2	 3.369933	 0.946537	 -1.050448	 0.915608
1	 3.379933	 -0.071769	 -0.034438	 2.884886
2	 3.379933	 0.948208	 -1.051827	 0.917832
1	 3.389933	 -0.073257	 -0.035608	 2.886172
2	 3.389933	 0.953591	 -1.053326	 0.915470
1	 3.389933	 -0.072156	 -0.035919	 2.884829
2	 3.389933	 0.955119	 -1.051933	 0.921992
1	 3.399933	 -0.071945	 -0.034486	 2.882577
2	 3.399933	 0.961306	 -1.055205	 0.920492
1	 3.409933	 -0.072606	 -0.033918	 2.875345
2	 3.409933	 0.958494	 -1.059843	 0.914869
1	 3.419933	 -0.072374	 -0.033326	 2.875727
2	 3.419933	 0.962023	 -1.063053	 0.914233
1	 3.429933	 -0.070383	 -0.033587	 2.876763
2	 3.429933	 0.959897	 -1.070005	 0.903169
1	 3.440000	 -0.070166	 -0.032132	 2.876260
2	 3.440000	 0.963438	 -1.072356	 0.902536
1	 3.440000	 -0.069939	 -0.032466	 2.876489
2	 3.440000	 0.968533	 -1.072803	 0.907308
1	 3.449700	 -0.068829	 -0.031850	 2.877742
2	 3.449700	 0.972033	 -1.076028	 0.907541
1	 3.459700	 -0.068578	 -0.033012	 2.878637
2	 3.459700	 0.973469	 -1.075689	 0.912648
1	 3.469933	 -0.068342	 -0.033327	 2.876407
2	 3.469933	 0.977049	 -1.078001	 0.910277
1	 3.479933	 -0.068104	 -0.033630	 2.879727
2	 3.479933	 0.979968	 -1.083017	 0.906527
1	 3.489933	 -0.067884	 -0.032164	 2.880098
2	 3.489933	 0.981780	 -1.084428	 0.905904
1	 3.489933	 -0.067643	 -0.032419	 2.878662
2	 3.489933	 0.980536	 -1.087817	 0.901323
1	 3.499933	 -0.068275	 -0.032725	 2.878184
2	 3.499933	 0.984032	 -1.090172	 0.901575
1	 3.509933	 -0.068901	 -0.033026	 2.881562
2	 3.509933	 0.980698	 -1.093926	 0.899784
1	 3.519933	 -0.069533	 -0.033332	 2.881085
2	 3.519933	 0.984155	 -1.096295	 0.900918
1	 3.529700	 -0.068384	 -0.035338	 2.882081
2	 3.529700	 0.980423	 -1.101928	 0.886370
1	 3.539933	 -0.068142	 -0.035631	 2.881599
2	 3.539933	 0.983800	 -1.106061	 0.887482
1	 3.539933	 -0.068793	 -0.035039	 2.874100
2	 3.539933	 0.982521	 -1.109974	 0.882559
1	 3.549933	 -0.069425	 -0.035344	 2.873622
2	 3.549933	 0.985984	 -1.111479	 0.882833
1	 3.559933	 -0.070032	 -0.034706	 2.881753
2	 3.559933	 0.984393	 -1.115346	 0.878271
1	 3.569700	 -0.069787	 -0.034988	 2.882145
2	 3.569700	 0.987831	 -1.117718	 0.877666
